id,name,known_name,gender,birth_date,birth_city,birth_country,death_date,death_city,death_country,prize_number,year,category,share,motivation,prize_amount,prize_amount_adjusted,sort_order
842,Thomas A. Steitz,Thomas A. Steitz,male,1940-08-23,"Milwaukee, WI",USA,2018-08-23,"Branford, CT",USA,1,2009,Chemistry,,for studies of the structure and function of the ribosome,10000000,13857393,2
800,Thomas C. Schelling,Thomas C. Schelling,male,1921-04-14,"Oakland, CA",USA,2016-12-13,"Bethesda, MD",USA,1,2005,Economic Sciences,,for having enhanced our understanding of conflict and cooperation through game-theory analysis,10000000,14809494,2
886,Thomas C. Südhof,Thomas C. Südhof,male,1955-12-22,Göttingen,Germany,,,,1,2013,Physiology or Medicine,,"for their discoveries of machinery regulating vesicle traffic, a major transport system in our cells",8000000,10578918,3
325,Thomas Hunt Morgan,Thomas H. Morgan,male,1866-09-25,"Lexington, KY",USA,1945-12-04,"Pasadena, CA",USA,1,1933,Physiology or Medicine,,for his discoveries concerning the role played by the chromosome in heredity,170332,6845037,1
357,Thomas Huckle Weller,Thomas H. Weller,male,1915-06-15,"Ann Arbor, MI",USA,2008-08-23,"Needham, MA",USA,1,1954,Physiology or Medicine,,for their discovery of the ability of poliomyelitis viruses to grow in cultures of various types of tissue,181647,3338644,2
872,Thomas J. Sargent,Thomas J. Sargent,male,1943-07-19,"Pasadena, CA",USA,,,,1,2011,Economic Sciences,,for their empirical research on cause and effect in the macroeconomy,10000000,13335208,1
602,Thomas Mann,Thomas Mann,male,1875-06-06,Lübeck,Germany,1955-08-12,Zurich,Switzerland,1,1929,Literature,,"principally for his great novel, <I>Buddenbrooks</I>, which has won steadily increased recognition as one of the classic works of contemporary literature",172760,6206272,1
274,Thomas R. Cech,Thomas R. Cech,male,1947-12-08,"Chicago, IL",USA,,,,1,1989,Chemistry,,for their discovery of catalytic properties of RNA,3000000,6629077,2
736,Tim Hunt,Tim Hunt,male,1943-02-19,Neston,United Kingdom,,,,1,2001,Physiology or Medicine,,for their discoveries of key regulators of the cell cycle,10000000,15547541,2
687,Tjalling C. Koopmans,Tjalling C. Koopmans,male,1910-08-28,'s Graveland,the Netherlands,1985-02-26,"New Haven, CT",USA,1,1975,Economic Sciences,,for their contributions to the theory of optimum allocation of resources,630000,4304697,2
478,Tobias Michael Carel Asser,Tobias Asser,male,1838-04-28,Amsterdam,the Netherlands,1913-07-29,the Hague,the Netherlands,1,1911,Peace,,"for his role as co-founder of the Institut de droit international, initiator of the Conferences on International Private Law (Conférences de Droit international privé) at the Hague, and pioneer in the field of international legal relations",140695,9266329,1
921,Tomas Lindahl,Tomas Lindahl,male,1938-01-28,Stockholm,Sweden,,,,1,2015,Chemistry,,for mechanistic studies of DNA repair,8000000,10602571,1
868,Tomas Tranströmer,Tomas Tranströmer,male,1931-04-15,Stockholm,Sweden,2015-03-26,Stockholm,Sweden,1,2011,Literature,,"because, through his condensed, translucent images, he gives us fresh access to reality",10000000,13335208,1
670,Toni Morrison,Toni Morrison,female,1931-02-18,"Lorain, OH",USA,2019-08-05,"New York, NY",USA,1,1993,Literature,,"who in novels characterized by visionary force and poetic import, gives life to an essential aspect of American reality",6700000,11436789,1
424,Torsten N. Wiesel,Torsten N. Wiesel,male,1924-06-03,Uppsala,Sweden,,,,1,1981,Physiology or Medicine,,for their discoveries concerning information processing in the visual system,1000000,3704688,3
828,Toshihide Maskawa,Toshihide Maskawa,male,1940-02-07,Nagoya,Japan,2021-07-23,Kyoto,Japan,1,2008,Physics,,for the discovery of the origin of the broken symmetry which predicts the existence of at least three families of quarks in nature,10000000,13817016,3
703,Trygve Haavelmo,Trygve Haavelmo,male,1911-12-13,Skedsmo,Norway,1999-07-26,Oslo,Norway,1,1989,Economic Sciences,,for his clarification of the probability theory foundations of econometrics and his analyses of simultaneous economic structures,3000000,6629077,1
69,Tsung-Dao (T.D.) Lee,Tsung-Dao Lee,male,1926-11-24,Shanghai,China,2024-08-04,"San Francisco, CA",USA,1,1957,Physics,,for their penetrating investigation of the so-called parity laws which has led to important discoveries regarding the elementary particles,208629,3411444,2
918,Tu Youyou,Tu Youyou,female,1930-12-30,Zhejiang Ningbo,China,,,,1,2015,Physiology or Medicine,,for her discoveries concerning a novel therapy against Malaria,8000000,10602571,3
395,Ulf von Euler,Ulf von Euler,male,1905-02-07,Stockholm,Sweden,1983-03-09,Stockholm,Sweden,1,1970,Physiology or Medicine,,"for their discoveries concerning the humoral transmitters in the nerve terminals and the mechanism for their storage, release and inactivation",400000,4018644,2
748,,,,,,,,,,1,2001,Peace,,for their work for a better organized and more peaceful world,10000000,15547541,1
525,,,,,,,,,,1,1965,Peace,,for its effort to enhance solidarity between nations and reduce the difference between rich and poor states,282000,3519063,1
550,,,,,,,,,,1,1988,Peace,,for preventing armed clashes and creating conditions for negotiations,2500000,5874628,1
747,Sir Vidiadhar Surajprasad Naipaul,V. S. Naipaul,male,1932-08-17,Chaguanas,Trinidad and Tobago,2018-08-11,London,United Kingdom,1,2001,Literature,,for having united perceptive narrative and incorruptible scrutiny in works that compel us to see the presence of suppressed histories,10000000,15547541,1
117,Val Logsdon Fitch,Val Fitch,male,1923-03-10,"Merriman, NE",USA,2015-02-05,"Princeton, NJ",USA,1,1980,Physics,,for the discovery of violations of fundamental symmetry principles in the decay of neutral K-mesons,880000,3654081,2
841,Venkatraman Ramakrishnan,Venkatraman Ramakrishnan,male,1952-00-00,"Chidambaram, Tamil Nadu",India,,,,1,2009,Chemistry,,for studies of the structure and function of the ribosome,10000000,13857393,1
585,Carl Gustaf Verner von Heidenstam,Verner von Heidenstam,male,1859-07-06,Olshammar,Sweden,1940-05-20,Övralid,Sweden,1,1916,Literature,,in recognition of his significance as the leading representative of a new era in our literature,131793,6127082,1
760,Vernon L. Smith,Vernon L. Smith,male,1927-01-01,"Wichita, KS",USA,,,,1,2002,Economic Sciences,,"for having established laboratory experiments as a tool in empirical economic analysis, especially in the study of alternative market mechanisms",10000000,15218228,2
653,Vicente Aleixandre,Vicente Aleixandre,male,1898-04-26,Sevilla,Spain,1984-12-14,Madrid,Spain,1,1977,Literature,,"for a creative poetic writing which illuminates man's condition in the cosmos and in present-day society, at the same time representing the great renewal of the traditions of Spanish poetry between the wars",700000,3896009,1
1035,Victor Ambros,Victor Ambros,male,1953-12-01,"Hanover, NH",USA,,,,1,2024,Physiology or Medicine,,for the discovery of microRNA and its role in post-transcriptional gene regulation,11000000,11000000,1
42,Victor Franz Hess,Victor F. Hess,male,1883-06-24,Peggau,Austria,1964-12-17,"Mount Vernon, NY",USA,1,1936,Physics,,for his discovery of cosmic radiation,159850,6213186,1
172,Victor Grignard,Victor Grignard,male,1871-05-06,Cherbourg,France,1935-12-13,Lyon,France,1,1912,Chemistry,,"for the discovery of the so-called Grignard reagent, which in recent years has greatly advanced the progress of organic chemistry",140476,8540220,1
218,Vincent du Vigneaud,Vincent du Vigneaud,male,1901-05-18,"Chicago, IL",USA,1978-12-11,"White Plains, NY",USA,1,1955,Chemistry,,"for his work on biochemically important sulphur compounds, especially for the first synthesis of a polypeptide hormone",190214,3390958,1
767,Vitaly Lazarevich Ginzburg,Vitaly L. Ginzburg,male,1916-10-04,Moscow,Russia,2009-11-08,,,1,2003,Physics,,for pioneering contributions to the theory of superconductors and superfluids,10000000,14930730,2
248,Vladimir Prelog,Vladimir Prelog,male,1906-07-23,Sarajevo,Austria-Hungary,1998-01-07,Zurich,Switzerland,1,1975,Chemistry,,for his research into the stereochemistry of organic molecules and reactions,630000,4304697,2
255,Walter Gilbert,Walter Gilbert,male,1932-03-21,"Boston, MA",USA,,,,1,1980,Chemistry,,for their contributions concerning the determination of base sequences in nucleic acids,880000,3654081,2
67,Walter Houser Brattain,Walter H. Brattain,male,1902-02-10,Amoy,China,1987-10-13,"Seattle, WA",USA,1,1956,Physics,,for their researches on semiconductors and their discovery of the transistor effect,200123,3413609,3
347,Walter Rudolf Hess,Walter Hess,male,1881-03-17,Frauenfeld,Switzerland,1973-08-12,Ascona,Switzerland,1,1949,Physiology or Medicine,,for his discovery of the functional organization of the interbrain as a coordinator of the activities of the internal organs,156290,3705636,1
290,Walter Kohn,Walter Kohn,male,1923-03-09,Vienna,Austria,2016-04-19,"Santa Barbara, CA",USA,1,1998,Chemistry,,for his development of the density-functional theory,7600000,12283299,1
62,Walther Bothe,Walther Bothe,male,1891-01-08,Oranienburg,Germany,1957-02-08,Heidelberg,West Germany,1,1954,Physics,,for the coincidence method and his discoveries made therewith,181647,3338644,2
178,Walther Hermann Nernst,Walther Nernst,male,1864-06-25,Briesen,Prussia,1941-11-18,Zibelle,Germany,1,1920,Chemistry,,in recognition of his work in thermochemistry,134100,3028106,1
783,Wangari Muta Maathai,Wangari Maathai,female,1940-04-01,Nyeri,Kenya,2011-09-25,Nairobi,Kenya,1,2004,Peace,,"for her contribution to sustainable development, democracy and peace",10000000,14874529,1
683,Wassily Wassilyevich Leontief,Wassily Leontief,male,1906-08-05,St. Petersburg,Russia,1999-02-05,"New York, NY",USA,1,1973,Economic Sciences,,for the development of the input-output method and for its application to important economic problems,510000,4213275,1
206,Wendell Meredith Stanley,Wendell M. Stanley,male,1904-08-16,"Ridgeville, IN",USA,1971-06-15,Salamanca,Spain,1,1946,Chemistry,,for their preparation of enzymes and virus proteins in a pure form,121524,3166301,3
414,Werner Arber,Werner Arber,male,1929-06-03,Gränichen,Switzerland,,,,1,1978,Physiology or Medicine,,for the discovery of restriction enzymes and their application to problems of molecular genetics,725000,3665192,1
361,Werner Forssmann,Werner Forssmann,male,1904-08-29,Berlin,Germany,1979-06-01,Schopfheim,West Germany,1,1956,Physiology or Medicine,,for their discoveries concerning heart catheterization and pathological changes in the circulatory system,200123,3413609,2
38,Werner Karl Heisenberg,Werner Heisenberg,male,1901-12-05,Würzburg,Germany,1976-02-01,Munich,West Germany,1,1932,Physics,,"for the creation of quantum mechanics, the application of which has, inter alia, led to the discovery of the allotropic forms of hydrogen",171753,6675842,1
1,Wilhelm Conrad Röntgen,Wilhelm Conrad Röntgen,male,1845-03-27,Lennep,Prussia,1923-02-10,Munich,Germany,1,1901,Physics,,in recognition of the extraordinary services he has rendered by the discovery of the remarkable rays subsequently named after him,150782,10833458,1
168,Wilhelm Ostwald,Wilhelm Ostwald,male,1853-09-02,Riga,Russian Empire,1932-04-04,Leipzig,Germany,1,1909,Chemistry,,in recognition of his work on catalysis and for his investigations into the fundamental principles governing chemical equilibria and rates of reaction,139800,8958535,1
16,Wilhelm Wien,Wilhelm Wien,male,1864-01-13,Gaffken,Prussia,1928-08-30,Munich,Germany,1,1911,Physics,,for his discoveries regarding the laws governing the radiation of heat,140695,9266329,1
224,Willard Frank Libby,Willard F. Libby,male,1908-12-17,"Grand Valley, CO",USA,1980-09-08,"Los Angeles, CA",USA,1,1960,Chemistry,,"for his method to use carbon-14 for age determination in archaeology, geology, geophysics, and other branches of science",225987,3369907,1
839,Willard S. Boyle,Willard S. Boyle,male,1924-08-19,"Amherst, NS",Canada,2011-05-07,"Truro, NS",Canada,1,2009,Physics,,for the invention of an imaging semiconductor circuit - the CCD sensor,10000000,13857393,2
315,Willem Einthoven,Willem Einthoven,male,1860-05-21,Semarang,"Java, Dutch East Indies",1927-09-29,Leiden,the Netherlands,1,1924,Physiology or Medicine,,for his discovery of the mechanism of the electrocardiogram,116719,4069717,1
123,William Alfred Fowler,William A. Fowler,male,1911-08-09,"Pittsburgh, PA",USA,1995-03-14,"Pasadena, CA",USA,1,1983,Physics,,for his theoretical and experimental studies of the nuclear reactions of importance in the formation of the chemical elements in the universe,1500000,4698151,2
65,William Bradford Shockley,William B. Shockley,male,1910-02-13,London,United Kingdom,1989-08-12,"Palo Alto, CA",USA,1,1956,Physics,,for their researches on semiconductors and their discovery of the transistor effect,200123,3413609,1
20,Sir William Henry Bragg,William Bragg,male,1862-07-02,Wigton,United Kingdom,1942-03-12,London,United Kingdom,1,1915,Physics,,for their services in the analysis of crystal structure by means of X-rays,149223,7862394,1
593,William Butler Yeats,William Butler Yeats,male,1865-06-13,Dublin,Ireland,1939-01-28,Roquebrune-Cap-Martin,France,1,1923,Literature,,"for his always inspired poetry, which in a highly artistic form gives expression to the spirit of a whole nation",114935,4007513,1
916,William C. Campbell,William C. Campbell,male,1930-06-28,Ramelton,Ireland,,,,1,2015,Physiology or Medicine,,for their discoveries concerning a novel therapy against infections caused by roundworm parasites,8000000,10602571,1
968,William D. Nordhaus,William D. Nordhaus,male,1941-05-31,"Albuquerque, NM",USA,,,,1,2018,Economic Sciences,,for integrating climate change into long-run macroeconomic analysis,9000000,11380800,1
154,William D. Phillips,William D. Phillips,male,1948-11-05,"Wilkes-Barre, PA",USA,,,,1,1997,Physics,,for development of methods to cool and trap atoms with laser light,7500000,12105174,3
911,William E. Moerner,William E. Moerner,male,1953-06-24,"Pleasanton, CA",USA,,,,1,2014,Chemistry,,for the development of super-resolved fluorescence microscopy,8000000,10596648,3
209,William Francis Giauque,William F. Giauque,male,1895-05-12,Niagara Falls,Canada,1982-03-28,"Berkeley, CA",USA,1,1949,Chemistry,,"for his contributions in the field of chemical thermodynamics, particularly concerning the behaviour of substances at extremely low temperatures",156290,3705636,1
706,William F. Sharpe,William F. Sharpe,male,1934-06-16,"Boston, MA",USA,,,,1,1990,Economic Sciences,,for their pioneering work in the theory of financial economics,4000000,8003376,3
620,William Faulkner,William Faulkner,male,1897-09-25,"New Albany, MS",USA,1962-07-06,"Byhalia, MS",USA,1,1949,Literature,,for his powerful and artistically unique contribution to the modern American novel,156290,3705636,1
970,William G. Kaelin Jr,William G. Kaelin Jr,male,1957-11-23,"New York, NY",USA,,,,1,2019,Physiology or Medicine,,for their discoveries of how cells sense and adapt to oxygen availability,9000000,11178104,1
660,William Golding,William Golding,male,1911-09-19,Newquay,United Kingdom,1993-06-19,Perranarworthal,United Kingdom,1,1983,Literature,,"for his novels which, with the perspicuity of realistic narrative art and the diversity and universality of myth, illuminate the human condition in the world of today",1500000,4698151,1
